#si 50
#nm 201
energy=262;biomass=14960;fitness=16960;lowestEnergy=0;highestEnergy=981;meanEnergy=320.739;meanBiomass=8519.315;nGenes=20;nSites=36
energy=454;biomass=16510;fitness=18510;lowestEnergy=0;highestEnergy=1012;meanEnergy=316.395;meanBiomass=8547.091;nGenes=19;nSites=33
energy=358;biomass=28190;fitness=30190;lowestEnergy=0;highestEnergy=983;meanEnergy=308.889;meanBiomass=14117.421;nGenes=19;nSites=35
energy=364;biomass=30650;fitness=32650;lowestEnergy=0;highestEnergy=989;meanEnergy=272.656;meanBiomass=15905.492;nGenes=20;nSites=27
energy=406;biomass=10910;fitness=12910;lowestEnergy=0;highestEnergy=978;meanEnergy=263.669;meanBiomass=6463.448;nGenes=20;nSites=32
energy=363;biomass=10490;fitness=12490;lowestEnergy=0;highestEnergy=994;meanEnergy=312.202;meanBiomass=6591.929;nGenes=20;nSites=34
energy=222;biomass=1940;fitness=3940;lowestEnergy=0;highestEnergy=992;meanEnergy=287.430;meanBiomass=1075.967;nGenes=20;nSites=33
energy=329;biomass=1710;fitness=3710;lowestEnergy=0;highestEnergy=999;meanEnergy=264.309;meanBiomass=944.133;nGenes=20;nSites=33
energy=261;biomass=2030;fitness=4030;lowestEnergy=0;highestEnergy=992;meanEnergy=267.102;meanBiomass=1047.286;nGenes=21;nSites=35
energy=348;biomass=1850;fitness=3850;lowestEnergy=0;highestEnergy=988;meanEnergy=287.031;meanBiomass=845.547;nGenes=20;nSites=39
energy=331;biomass=2770;fitness=4770;lowestEnergy=0;highestEnergy=984;meanEnergy=307.712;meanBiomass=1476.512;nGenes=22;nSites=47
energy=348;biomass=3020;fitness=5020;lowestEnergy=0;highestEnergy=998;meanEnergy=263.973;meanBiomass=1569.265;nGenes=21;nSites=38
energy=128;biomass=2030;fitness=4030;lowestEnergy=0;highestEnergy=984;meanEnergy=236.271;meanBiomass=992.329;nGenes=21;nSites=26
energy=294;biomass=2070;fitness=4070;lowestEnergy=0;highestEnergy=993;meanEnergy=274.553;meanBiomass=1038.736;nGenes=20;nSites=32
energy=-12;biomass=1330;fitness=1452;lowestEnergy=-12;highestEnergy=982;meanEnergy=247.117;meanBiomass=698.864;nGenes=20;nSites=32
energy=301;biomass=1520;fitness=3520;lowestEnergy=0;highestEnergy=994;meanEnergy=256.773;meanBiomass=724.888;nGenes=20;nSites=31
energy=463;biomass=2830;fitness=4830;lowestEnergy=0;highestEnergy=1016;meanEnergy=257.382;meanBiomass=1465.947;nGenes=21;nSites=41
energy=319;biomass=3790;fitness=5790;lowestEnergy=0;highestEnergy=1010;meanEnergy=299.804;meanBiomass=1977.476;nGenes=20;nSites=46
energy=259;biomass=1790;fitness=3790;lowestEnergy=0;highestEnergy=1016;meanEnergy=263.375;meanBiomass=881.789;nGenes=21;nSites=39
energy=321;biomass=1860;fitness=3860;lowestEnergy=0;highestEnergy=1003;meanEnergy=253.683;meanBiomass=859.205;nGenes=21;nSites=44
energy=250;biomass=9330;fitness=11330;lowestEnergy=0;highestEnergy=978;meanEnergy=298.156;meanBiomass=4704.163;nGenes=22;nSites=48
energy=359;biomass=9020;fitness=11020;lowestEnergy=0;highestEnergy=904;meanEnergy=311.579;meanBiomass=4780.000;nGenes=21;nSites=45
energy=336;biomass=1930;fitness=3930;lowestEnergy=0;highestEnergy=1004;meanEnergy=267.015;meanBiomass=843.608;nGenes=21;nSites=56
energy=251;biomass=2600;fitness=4600;lowestEnergy=0;highestEnergy=992;meanEnergy=262.163;meanBiomass=1463.053;nGenes=21;nSites=47
energy=311;biomass=1560;fitness=3560;lowestEnergy=0;highestEnergy=998;meanEnergy=264.547;meanBiomass=781.294;nGenes=22;nSites=57
energy=326;biomass=1700;fitness=3700;lowestEnergy=0;highestEnergy=996;meanEnergy=276.221;meanBiomass=1021.034;nGenes=22;nSites=57
energy=355;biomass=13550;fitness=15550;lowestEnergy=0;highestEnergy=1040;meanEnergy=316.189;meanBiomass=6766.872;nGenes=22;nSites=56
energy=343;biomass=15200;fitness=17200;lowestEnergy=0;highestEnergy=1043;meanEnergy=314.666;meanBiomass=7247.241;nGenes=22;nSites=62
energy=365;biomass=8360;fitness=10360;lowestEnergy=0;highestEnergy=989;meanEnergy=290.372;meanBiomass=4190.850;nGenes=22;nSites=68
energy=366;biomass=11550;fitness=13550;lowestEnergy=0;highestEnergy=1013;meanEnergy=288.636;meanBiomass=5842.849;nGenes=21;nSites=41
energy=284;biomass=15810;fitness=17810;lowestEnergy=0;highestEnergy=997;meanEnergy=297.259;meanBiomass=7586.607;nGenes=22;nSites=31
energy=392;biomass=12610;fitness=14610;lowestEnergy=0;highestEnergy=1011;meanEnergy=314.531;meanBiomass=6101.289;nGenes=22;nSites=37
energy=166;biomass=1810;fitness=3810;lowestEnergy=0;highestEnergy=1003;meanEnergy=222.685;meanBiomass=1029.810;nGenes=22;nSites=32
energy=341;biomass=1810;fitness=3810;lowestEnergy=0;highestEnergy=992;meanEnergy=255.793;meanBiomass=820.590;nGenes=21;nSites=28
energy=332;biomass=1690;fitness=3690;lowestEnergy=0;highestEnergy=987;meanEnergy=274.971;meanBiomass=853.313;nGenes=21;nSites=18
energy=258;biomass=1790;fitness=3790;lowestEnergy=0;highestEnergy=984;meanEnergy=288.321;meanBiomass=790.940;nGenes=20;nSites=21
